image_path,arm_type,label
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_291.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_292.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_293.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_294.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_295.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_296.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_297.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_298.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_299.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_300.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_301.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_302.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_303.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_304.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_305.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_306.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_307.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_308.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_309.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_310.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_311.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_312.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_313.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_314.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_315.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_316.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_317.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_318.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_319.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_320.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_321.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_322.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_323.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_324.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_325.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_326.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_327.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_328.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_329.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_330.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_331.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_332.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_333.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_334.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_335.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_336.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_337.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_338.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_339.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_340.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_341.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_342.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_343.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_344.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_345.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_346.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_347.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_348.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_349.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_350.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_351.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_352.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_353.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_354.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_355.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_356.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_357.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_358.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_359.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_360.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_361.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_362.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_363.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_364.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_365.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_366.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_367.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_368.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_369.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_370.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_371.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_372.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_373.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_374.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_375.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_376.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_377.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_378.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_379.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_380.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_381.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_382.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_383.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_384.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_385.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_386.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_387.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_388.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_389.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_390.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_391.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_392.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_393.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_394.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_395.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_396.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_397.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_398.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_399.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_400.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_401.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_402.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_403.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_404.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_405.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_406.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_407.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_408.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_409.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_410.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_411.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_412.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_413.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_414.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_415.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_416.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_417.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_418.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_419.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_420.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_421.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_422.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_423.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_424.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_425.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_426.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_427.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_428.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_429.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_430.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_431.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_432.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_433.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_434.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_435.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_436.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_437.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_438.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_439.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_440.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_441.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_442.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_443.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_444.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_445.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_446.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_447.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_448.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_449.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_450.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_451.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_452.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_453.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_454.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_455.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_456.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_457.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_458.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_459.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_460.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_461.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_462.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_463.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_464.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_465.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_466.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_467.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_468.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_469.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_470.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_471.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_472.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_473.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_474.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_475.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_476.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_477.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_478.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_479.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_480.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_481.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_482.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_483.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_484.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_485.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_486.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_487.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_488.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_489.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_490.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_491.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_492.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_493.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_494.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_495.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_496.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_497.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_498.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_499.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_500.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_501.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_502.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_503.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_504.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_505.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_506.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_507.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_508.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_509.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_510.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_511.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_512.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_513.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_514.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_515.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_516.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_517.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_518.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_519.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_520.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_521.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_522.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_523.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_524.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_525.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_526.jpg,right,legal
E:\FYP2\Match-Mate-1\ActionTrack\dataset\images\right_Legal_527.jpg,right,legal
